Fighter Name,Fighter URL
Francisco Rivera_Cisco,http://www.fightmetric.com/fighter-details/7ea4a9f07df33a45
Yohan Banks_,http://www.fightmetric.com/fighter-details/c50ea21fe9ef478d
Nate Mohr_,http://www.fightmetric.com/fighter-details/04c15b52c3cc1cab
Nina Ansaroff_The Strina,http://www.fightmetric.com/fighter-details/d343df8ba11f4c4e
Tonya Evinger_Triple Threat,http://www.fightmetric.com/fighter-details/b12a1d19ee383b7c
Alex Caceres_Bruce Leeroy,http://www.fightmetric.com/fighter-details/7aa3d6964eff4877
Anistavio Medeiros_Gasparzinho,http://www.fightmetric.com/fighter-details/2937cb502dda0808
Brendan Loughnane_,http://www.fightmetric.com/fighter-details/b788862dd1c11eac
Dave Zitanick_,http://www.fightmetric.com/fighter-details/be124bdd60fab7d5
Nick Penner_The Quiet Assassin,http://www.fightmetric.com/fighter-details/879b8df81523d91b
Chris Indich_The Savage,http://www.fightmetric.com/fighter-details/d5b7fac960e58920
Sean Soriano_,http://www.fightmetric.com/fighter-details/bd5403efbaa445c0
Felix Lee Mitchell_,http://www.fightmetric.com/fighter-details/6cbb7661c3258617
Ramsey Nijem_,http://www.fightmetric.com/fighter-details/22aa91e402d0fe1f
Igor Zinoviev_Houdini,http://www.fightmetric.com/fighter-details/108afe61a26bcbf4
Darrel Gholar_,http://www.fightmetric.com/fighter-details/a24e080000fa7a35
Johil de Oliveira_,http://www.fightmetric.com/fighter-details/f9aa6376ae16bfb4
Bryson Kamaka_,http://www.fightmetric.com/fighter-details/9336e86cfd4ceaa1
Christophe Leninger_,http://www.fightmetric.com/fighter-details/7269329bd87eb479
Kendall Grove_Da Spyder,http://www.fightmetric.com/fighter-details/234f3767ff0e5701
Anthony Macias_Mad Dog,http://www.fightmetric.com/fighter-details/dedc3bb440d09554
Jumabieke Tuerxun_Leopard,http://www.fightmetric.com/fighter-details/1ed32eaaba9ffe10
Bryan Baker_The Beast,http://www.fightmetric.com/fighter-details/898337ef520fe4d3
Elisha Helsper_Knuckles,http://www.fightmetric.com/fighter-details/0971be7d94e109e1
Jorge Oliveira_,http://www.fightmetric.com/fighter-details/bec2746f033802c3
Shonie Carter_Mr. International,http://www.fightmetric.com/fighter-details/7b6e40a73b567072
Dan Miller_,http://www.fightmetric.com/fighter-details/d0c29452d3272603
Ryan Thomas_The Tank Engine,http://www.fightmetric.com/fighter-details/b732b326c362fb62
Pietro Menga_The Italian Stallion,http://www.fightmetric.com/fighter-details/869d68b5383131fd
Antonio Carvalho_Pato,http://www.fightmetric.com/fighter-details/fef3d17e27e916e7
Keith Hackney_The Giant Killer,http://www.fightmetric.com/fighter-details/bf12aca029bfcc47
Alex Andrade_El Toro,http://www.fightmetric.com/fighter-details/1562b12763cc8d67
Melinda Fabian_,http://www.fightmetric.com/fighter-details/8c020156779f7888
Alex Serdyukov_The Russian Crusher,http://www.fightmetric.com/fighter-details/253d3f9e97ca149a
Karine Gevorgyan_The Princess,http://www.fightmetric.com/fighter-details/2db0c114414d4f06
Ilir Latifi_The Sledgehammer,http://www.fightmetric.com/fighter-details/e9a3aeb207578eea
Matt Hobar_The Crowbar,http://www.fightmetric.com/fighter-details/b57edace7b647f07
Valmir Lazaro_Bidu,http://www.fightmetric.com/fighter-details/777dea713da2441d
Paul Song_,http://www.fightmetric.com/fighter-details/9775eabcb1be1a00
Augusto Mendes_Tanquinho,http://www.fightmetric.com/fighter-details/3d5b1ce6097dbb49
Amanda Ribas_,http://www.fightmetric.com/fighter-details/beecb672a279223e
Katsuyori Shibata_,http://www.fightmetric.com/fighter-details/d4da8995fc91e7ef
Steve Jennum_,http://www.fightmetric.com/fighter-details/ad047e3073a775f3
Damion Douglas_,http://www.fightmetric.com/fighter-details/ce3b669e39418414
Rodrigo de Lima_Monstro,http://www.fightmetric.com/fighter-details/a4dc47001f202bcd
Irene Aldana_,http://www.fightmetric.com/fighter-details/578ef12674df1e6a
Yuki Kondo_,http://www.fightmetric.com/fighter-details/1fe7adb23b3eedfb
Abel Trujillo_Killa,http://www.fightmetric.com/fighter-details/e14b5aa06eea9653
Rolando Perez_,http://www.fightmetric.com/fighter-details/4a9e305633f3ef47
Masutatsu Yano_,http://www.fightmetric.com/fighter-details/d56caaa5e123f518
Elias Theodorou_The Spartan,http://www.fightmetric.com/fighter-details/34f88592c0ab7a54
Amanda Cooper_ABC,http://www.fightmetric.com/fighter-details/d4a31850a7457f1b
Yan Cabral_,http://www.fightmetric.com/fighter-details/7cdd3e5d3aa9cb39
Hidehiko Yoshida_,http://www.fightmetric.com/fighter-details/2eae41f61776c60f
Mike Glenn_,http://www.fightmetric.com/fighter-details/ed133185689088b3
Brandon Visher_The Viper,http://www.fightmetric.com/fighter-details/7c4ec656d8fcb867
Donavon Frelow_,http://www.fightmetric.com/fighter-details/9aa56f004b2bca07
Davey Grant_Dangerous,http://www.fightmetric.com/fighter-details/113df4fde64735c6
Fernando Bettega_,http://www.fightmetric.com/fighter-details/a524710c3ef918fa
Ian Murphy_,http://www.fightmetric.com/fighter-details/de25520d54eab12d
Rafael Carvalho_,http://www.fightmetric.com/fighter-details/620d8710e89cfeae
Don'Tale Mayes_King Kong,http://www.fightmetric.com/fighter-details/1a9480fc288e55d7
Daniel Straus_,http://www.fightmetric.com/fighter-details/15347cd4cdf01b03
Ilya Kotau_,http://www.fightmetric.com/fighter-details/a68d57ae177a5815
Junie Browning_,http://www.fightmetric.com/fighter-details/d74cba8566291bfa
Young Sam Jung_,http://www.fightmetric.com/fighter-details/13104eaed3ae96c3
Al Iaquinta_Raging,http://www.fightmetric.com/fighter-details/59279a7c978f7da0
Mario Rivera_,http://www.fightmetric.com/fighter-details/0f7210aa8d61af8d
Scott Bills_,http://www.fightmetric.com/fighter-details/53f02bbc41d99432
Pablo Alfonso_The Hurricane,http://www.fightmetric.com/fighter-details/4b37a0bc2ab4cae1
Richard Walsh_Filthy Rich,http://www.fightmetric.com/fighter-details/303a05a7aa3ff761
Brendan Schaub_Big Brown,http://www.fightmetric.com/fighter-details/89a407032911e27e
Rob Sinclair_,http://www.fightmetric.com/fighter-details/3b65c9dd39741bc4
Satoshi Ishii_,http://www.fightmetric.com/fighter-details/c8a49ff2acb6f3c5
Megan Anderson_,http://www.fightmetric.com/fighter-details/a0e75f4a13eb73f1
Janay Harding_Hollowpoint,http://www.fightmetric.com/fighter-details/b9c3ee342eb72100
Mark Hominick_The Machine,http://www.fightmetric.com/fighter-details/0a97691039c4bbfb
Dhiego Lima_,http://www.fightmetric.com/fighter-details/e9213f53ddeca978
Tom Duquesnoy_FireKid,http://www.fightmetric.com/fighter-details/e979c76341f19b22
Yair Rodriguez_El Pantera,http://www.fightmetric.com/fighter-details/cbf5e6f231b55443
Jason Black_The Black Legion,http://www.fightmetric.com/fighter-details/b2f743746e8dcfa2
Hector Lombard_Showeather,http://www.fightmetric.com/fighter-details/db1f2ed63b54b9a7
Josh Barnett_The Warmaster,http://www.fightmetric.com/fighter-details/ad3f53c454cbbead
Gadzhimurad Antigulov_,http://www.fightmetric.com/fighter-details/af997f7611673880
Courtney Buck_,http://www.fightmetric.com/fighter-details/3feed7d02711d8b7
Juliana Lima_Ju Thai,http://www.fightmetric.com/fighter-details/75a6a390fd5dca46
Aaron Rosa_,http://www.fightmetric.com/fighter-details/11f8860028b68fcf
Paul Craig_Bearjew,http://www.fightmetric.com/fighter-details/eabf206b162b3b83
Motoki Miyazawa_,http://www.fightmetric.com/fighter-details/9649d75defe0dedb
Charles Byrd_Kid Dynamite,http://www.fightmetric.com/fighter-details/76ee3d666c648f6b
Derek Bohi_Marshmallow,http://www.fightmetric.com/fighter-details/70a1c7626b5e0599
Cameron Olson_Cap'n Crunch,http://www.fightmetric.com/fighter-details/5a9104718439ef44
John Cofer_The Potter,http://www.fightmetric.com/fighter-details/8b260672a21d1fd6
Josh Smith_,http://www.fightmetric.com/fighter-details/f626aa1c85f8af03
Billy Vaughan_,http://www.fightmetric.com/fighter-details/61428ed51f5ff465
Dennis Olson_,http://www.fightmetric.com/fighter-details/8e0709784259402d
Maximo Blanco_Maxi,http://www.fightmetric.com/fighter-details/4a1329cc8eb0928a
Chris Mickle_,http://www.fightmetric.com/fighter-details/f903967fd320da38
Jonatas Novaes_,http://www.fightmetric.com/fighter-details/9e8e5c529057fe60
Dustin Neace_The Beast,http://www.fightmetric.com/fighter-details/e503aa5c252a1b4d
Leo Kuntz_The Lion,http://www.fightmetric.com/fighter-details/6905d45bd71b50a9
Francisco Trevino_Sitkayan,http://www.fightmetric.com/fighter-details/97a6bbe6e6566a94
Bronson Mohika_,http://www.fightmetric.com/fighter-details/65239fccecd03404
Israel Delgado_,http://www.fightmetric.com/fighter-details/01f4bcd26ac08ad5
Lavar Johnson_Big,http://www.fightmetric.com/fighter-details/e6c5908910cc26e4
Darrell Montague_Mongoose,http://www.fightmetric.com/fighter-details/bffeb123b21c9aad
Sijara Eubanks_Sarj,http://www.fightmetric.com/fighter-details/4234f0097c83fa62
Tetsuji Kato_,http://www.fightmetric.com/fighter-details/542db012217ecb83
Brandon Gaines_,http://www.fightmetric.com/fighter-details/8e6cfbd455f0f9c2
Tom Tuggle_The Law,http://www.fightmetric.com/fighter-details/b9aa7d230865b5fe
Belal Muhammad_Remember the Name,http://www.fightmetric.com/fighter-details/b1b0729d27936f2f
Todd Medina_El Tiburon,http://www.fightmetric.com/fighter-details/b60391da771deefe
Nico Musoke_Nico,http://www.fightmetric.com/fighter-details/8b5f9ea38184ded3
Matt Skelton_,http://www.fightmetric.com/fighter-details/caced97768818230
Ricardo Funch_Golden Boy,http://www.fightmetric.com/fighter-details/e9e1acc96536bb4f
Adlan Amagov_Borz,http://www.fightmetric.com/fighter-details/1e327b281ef6a745
Claudio Silva_Hannibal,http://www.fightmetric.com/fighter-details/6f7c616b98e18c29
Mal Foki_Twin Tiger,http://www.fightmetric.com/fighter-details/fa534853eb195270
Daniel Kelly_,http://www.fightmetric.com/fighter-details/bdcbb976816fd256
Abel Cullum_The Silent Assassin,http://www.fightmetric.com/fighter-details/2f8f3c69522db931
Terry Etim_,http://www.fightmetric.com/fighter-details/33011768c3c4dc9a
Jason Young_Shotgun,http://www.fightmetric.com/fighter-details/f59e9e49ef85b469
Takafumi Otsuka_,http://www.fightmetric.com/fighter-details/6b8f28da9a483049
Guto Inocente_,http://www.fightmetric.com/fighter-details/e7fe5315b1efeb92
Andrei Semenov_,http://www.fightmetric.com/fighter-details/5f2f0da6fd6a84fd
Pat Audinwood_Awesomely Awesome,http://www.fightmetric.com/fighter-details/196ed28337adc630
Warlley Alves_,http://www.fightmetric.com/fighter-details/d317a5e2b3f88c5f
George Pacurariu_Constantine,http://www.fightmetric.com/fighter-details/c51da79b0346b5b7
Christian Colombo_Godzilla,http://www.fightmetric.com/fighter-details/9123c54d0a2b72dd
Cindy Dandois_Battle Cat,http://www.fightmetric.com/fighter-details/9eef6584fab21fbb
John Hosman_,http://www.fightmetric.com/fighter-details/57591bbf1623574e
Dustin Moore_,http://www.fightmetric.com/fighter-details/831de97afe326478
Mike Lullo_,http://www.fightmetric.com/fighter-details/e26882820f9e8df5
Jenel Lausa_The Demolition Man,http://www.fightmetric.com/fighter-details/ec664422b22d9787
John Renken_The Saint,http://www.fightmetric.com/fighter-details/1507214bbc7a79e2
Shamar Bailey_,http://www.fightmetric.com/fighter-details/e2b8186b618b00c4
Jesse Bongfeldt_Water,http://www.fightmetric.com/fighter-details/934de214814b8ff4
Elias Urbina_,http://www.fightmetric.com/fighter-details/47fcdcaccb58ca80
Patrick Cote_The Predator,http://www.fightmetric.com/fighter-details/9fa3bd637edd9aa2
Derek Campos_The Stallion,http://www.fightmetric.com/fighter-details/aa8dc72b3a1f761c
Tsuyoshi Kurihara_,http://www.fightmetric.com/fighter-details/032b65d5fff611b2
JP Felty_,http://www.fightmetric.com/fighter-details/954e3f4e2b0e6510
Lissette Neri_,http://www.fightmetric.com/fighter-details/f4db63258ecf0613
Melvin Guillard_The Young Assassin,http://www.fightmetric.com/fighter-details/ccd1299e0345e0ce
Yoislandy Izquierdo_Cuba,http://www.fightmetric.com/fighter-details/afc2a7ce0c763bd5
Humberto Bandenay_,http://www.fightmetric.com/fighter-details/2c2caf2f2bab9df5
Will Chope_The Kill,http://www.fightmetric.com/fighter-details/db5dc7cb80d7d418
Zach Light_,http://www.fightmetric.com/fighter-details/5d7c18191b8aa432
Diego Saraiva_The Octopus,http://www.fightmetric.com/fighter-details/4f4dac51adc1af4f
Tristan Arenal_,http://www.fightmetric.com/fighter-details/9c9455912d917e4e
Hayder Hassan_Hulk,http://www.fightmetric.com/fighter-details/cf615eb4b7862c76
Antoni Hardonk_,http://www.fightmetric.com/fighter-details/69b69c0178c4004d
Katsunori Kikuno_,http://www.fightmetric.com/fighter-details/44470bfd9483c7ad
Gareth Joseph_,http://www.fightmetric.com/fighter-details/8ecb9f42da5ef5ac
Dennis Bermudez_The Menace,http://www.fightmetric.com/fighter-details/6f242453c91a5af0
Mark Hughes_,http://www.fightmetric.com/fighter-details/d62bb4d84a7267ba
Wataru Sakata_,http://www.fightmetric.com/fighter-details/d7907a9a968e4d29
Jeremiah Constant_,http://www.fightmetric.com/fighter-details/18f5669a92e99d92
Yuji Nagata_,http://www.fightmetric.com/fighter-details/e49c2db95e572dc8
JP Buys_,http://www.fightmetric.com/fighter-details/0b362247806341e5
Seichi Ikemoto_,http://www.fightmetric.com/fighter-details/81f38d1640c4e70d
Naoki Inoue_,http://www.fightmetric.com/fighter-details/199eb7cf6ae90294
Michael McDonald_The Black Sniper,http://www.fightmetric.com/fighter-details/d52ef694108f8235
Rudy Bears_,http://www.fightmetric.com/fighter-details/74f13066b1417ef3
Marcos Vinicius_Vina,http://www.fightmetric.com/fighter-details/e363b21261814830
Nandor Guelmino_The Hun,http://www.fightmetric.com/fighter-details/1abfb658cd4f8533
Cristiano Marcello_,http://www.fightmetric.com/fighter-details/ff4c3ab594c7fac3
Ebenezer Fontes Braga_Pitbull,http://www.fightmetric.com/fighter-details/dc950d59dc590aca
Khabib Nurmagomedov_The Eagle,http://www.fightmetric.com/fighter-details/032cc3922d871c7f
Simeon Thoresen_The Grin,http://www.fightmetric.com/fighter-details/fea8acf9bfcf09ec
Mark Eddiva_,http://www.fightmetric.com/fighter-details/40ff198adda94b9f
Nasrat Haqparast_,http://www.fightmetric.com/fighter-details/b7b84ccd221be298
Ryan Quinn_,http://www.fightmetric.com/fighter-details/cc23ed51619421a3
Roman Salazar_El Gallito,http://www.fightmetric.com/fighter-details/72c4b253d2f5ebf2
Wes Shivers_,http://www.fightmetric.com/fighter-details/ad863b0d57952c57
Amilcar Alves_,http://www.fightmetric.com/fighter-details/dc5a6b2fdb27e7dc
Dashon Johnson_Flyboy,http://www.fightmetric.com/fighter-details/36207c58e854cae5
Jadson Costa_,http://www.fightmetric.com/fighter-details/222d6b547de2e035
Karl Amoussou_The Psycho,http://www.fightmetric.com/fighter-details/23a8c33869bf5392
Bobby Flynn_,http://www.fightmetric.com/fighter-details/c97fc5fbf7d32b8a
Bartosz Fabinski_The Butcher,http://www.fightmetric.com/fighter-details/e17ac6410c8377f4
Sokun Koh_,http://www.fightmetric.com/fighter-details/6d8ef8706781c49e
Matt Wiman_,http://www.fightmetric.com/fighter-details/eb29176b03dfa888
Joe Merritt_Joey Slash,http://www.fightmetric.com/fighter-details/e82d5f54daa85a7e
Johnny Bedford_Brutal,http://www.fightmetric.com/fighter-details/ffc3e6daaa6da0b7
Bruno Santos_Carioca,http://www.fightmetric.com/fighter-details/da1d8d76404bb6b5
Chad Sutton_,http://www.fightmetric.com/fighter-details/556347e2b0e33979
John Marsh_,http://www.fightmetric.com/fighter-details/b6b12014698cc345
Will Campuzano_,http://www.fightmetric.com/fighter-details/901cddcbfa079097
Gabriel Benitez_Moggly,http://www.fightmetric.com/fighter-details/436f970c9ea9169c
Claudia Gadelha_Claudinha,http://www.fightmetric.com/fighter-details/ec34349e7dffcde7
Bojan Velickovic_Serbian Steel,http://www.fightmetric.com/fighter-details/fcce75a25c14a804
Brandon Halsey_Bull,http://www.fightmetric.com/fighter-details/e763679f15326ae1
Terrion Ware_Flash,http://www.fightmetric.com/fighter-details/ba5e253af86db1a8
Kalindra Faria_,http://www.fightmetric.com/fighter-details/27b164b0d1833df0
Drew Pendleton_,http://www.fightmetric.com/fighter-details/34b634cb2471bdde
Alexandra Albu_Stitch,http://www.fightmetric.com/fighter-details/e76d9f656ceb82ab
Josh Haynes_Bring the Pain,http://www.fightmetric.com/fighter-details/6ef58dabef8beb15
Hunter Worsham_The Future,http://www.fightmetric.com/fighter-details/8fb808fc2e145bd6
David Douglas_Tarzan,http://www.fightmetric.com/fighter-details/7cf0944b88966118
Steven Graham_,http://www.fightmetric.com/fighter-details/3e514f437c51ce0a
Lee Kwan Bum_,http://www.fightmetric.com/fighter-details/c0342805a1948cbb
Michael McDonald_Mayday,http://www.fightmetric.com/fighter-details/d0314416a7f26527
Jason High_The Kansas City Bandit,http://www.fightmetric.com/fighter-details/e5d03e4d966126bd
Brian Schwartz_,http://www.fightmetric.com/fighter-details/99c80d2bd5dbe5a9
Donald Cerrone_Cowboy,http://www.fightmetric.com/fighter-details/1d00756835ca67c9
Din Thomas_Dinyero,http://www.fightmetric.com/fighter-details/40a604761ca7d64d
Ivan Lopez_,http://www.fightmetric.com/fighter-details/0db9d2486d564a3c
Brian Sleeman_,http://www.fightmetric.com/fighter-details/9db861c26b63daa8
Christian Morecraft_,http://www.fightmetric.com/fighter-details/80779d7441af1b52
Joe Martin_,http://www.fightmetric.com/fighter-details/325550dab63fb25a
Hyun Gyu Lim_The Ace,http://www.fightmetric.com/fighter-details/203c957eac95dd87
Vinny Magalhaes_Pezao,http://www.fightmetric.com/fighter-details/88a9bc81271ccd89
Edwin Figueroa_El Feroz,http://www.fightmetric.com/fighter-details/bbfca6d5c27d9cd8
Bao Quach_,http://www.fightmetric.com/fighter-details/d365ee924f5cc3fc
Kyle Levinton_,http://www.fightmetric.com/fighter-details/81ddc98fceb30086
Chel Erwin-Davis_The First Sun,http://www.fightmetric.com/fighter-details/c26ea30823f37316
Besam Yousef_,http://www.fightmetric.com/fighter-details/98ec9f385cca47fc
Henrique da Silva_Frankenstein,http://www.fightmetric.com/fighter-details/b0bd0c5425668b8f
Lance Gibson_Fearless,http://www.fightmetric.com/fighter-details/63eedfcc73071d41
Alex Torres_Rolo,http://www.fightmetric.com/fighter-details/e4e0f310b3cf23a8
Enrique Marin_Wasabi,http://www.fightmetric.com/fighter-details/23a6e307077c6ccc
Alberto Crane_,http://www.fightmetric.com/fighter-details/25433871e4eee0f4
Andrew Valladerez_,http://www.fightmetric.com/fighter-details/2a898bf9fb7710b3
Eduardo Pamplona_,http://www.fightmetric.com/fighter-details/f31c0905045fa100
Aiemann Zahabi_,http://www.fightmetric.com/fighter-details/24656ef4d605c96f
Falaniko Vitale_Niko,http://www.fightmetric.com/fighter-details/445a98acb8985970
Darrill Schoonover_The Boss,http://www.fightmetric.com/fighter-details/5a558ba1ff5e9121
Stephen Banaszak_,http://www.fightmetric.com/fighter-details/4c4b44e3cf5815b3
Joe Vedepo_The Doctor,http://www.fightmetric.com/fighter-details/d35c3ed553b71fa2
Matthew Lopez_,http://www.fightmetric.com/fighter-details/2fc7e9701642ca38
Kyoji Horiguchi_,http://www.fightmetric.com/fighter-details/98aa60cf58071fd6
Javi Alanis_,http://www.fightmetric.com/fighter-details/2144954270be834d
Calvin Kattar_The Boston Finisher,http://www.fightmetric.com/fighter-details/751de04455cfaac0
Yoko Takahashi_,http://www.fightmetric.com/fighter-details/01f86e2d604e2f3c
Brooke Mayo_The Bully,http://www.fightmetric.com/fighter-details/1b41c21d947d6f2f
Godofredo Pepey_,http://www.fightmetric.com/fighter-details/fa37628269132d1a
Laverne Clark_,http://www.fightmetric.com/fighter-details/1c2f2571b18791b6
James Terry_Intensity,http://www.fightmetric.com/fighter-details/5befa793316d3469
Travis Calanoc_The Dark Knight,http://www.fightmetric.com/fighter-details/90d28fee0af74f2d
Dong Hyun Kim_Stun Gun,http://www.fightmetric.com/fighter-details/9bcf8603ceb25680
Shingo Kohara_,http://www.fightmetric.com/fighter-details/44c233770075cea1
Colton Smith_,http://www.fightmetric.com/fighter-details/2e25c1d983c26311
Carla Esparza_Cookie Monster,http://www.fightmetric.com/fighter-details/d910665038efc639
Carter Williams_The Beast,http://www.fightmetric.com/fighter-details/b8e2f10efb6eca85
Aaron Miller_Blood Spiller,http://www.fightmetric.com/fighter-details/a4d055f1435d6d75
Mark Weir_The Wizard,http://www.fightmetric.com/fighter-details/9ccdd2ce45903f34
Seth Baczynski_The Polish Pistola,http://www.fightmetric.com/fighter-details/fd5b6598a3b70c0a
Egidijus Valavicius_,http://www.fightmetric.com/fighter-details/fc1868f56d3036eb
Marius Zaromskis_The Whitemare,http://www.fightmetric.com/fighter-details/abcf7e55a0a9ed89
Ken Kaneko_,http://www.fightmetric.com/fighter-details/5345f86680378fc1
Carlos Barreto_,http://www.fightmetric.com/fighter-details/a220be6d41d6f97d
Ricky Legere Jr._IE Bad Boy,http://www.fightmetric.com/fighter-details/5817df778cc27274
Takayo Hashi_,http://www.fightmetric.com/fighter-details/ae4343d29c68e9d0
Leiticia Pestova_,http://www.fightmetric.com/fighter-details/f3743d8ef5dde970
Adrian Serrano_,http://www.fightmetric.com/fighter-details/e7ec11096eac0282
Garreth McLellan_Soldier Boy,http://www.fightmetric.com/fighter-details/f215cfbd4ba3c270
Jeremiah Labiano_The Kid,http://www.fightmetric.com/fighter-details/4fe1d105af549845
Daniel Spohn_Dragon,http://www.fightmetric.com/fighter-details/87f3bbf52e6c9dc9
Andre Santos_Chatuba,http://www.fightmetric.com/fighter-details/5b5b78116d1fc3eb
Pat Miletich_The Croatian Sensation,http://www.fightmetric.com/fighter-details/cedfdf8d423d500c
Sultan Aliev_,http://www.fightmetric.com/fighter-details/e70de1859b7ee78e
Andre Gusmao_,http://www.fightmetric.com/fighter-details/cc300e9aa3063431
Marvin Vettori_The Italian Dream,http://www.fightmetric.com/fighter-details/7acbb0972e75281a
Scott Ventimiglia_Meant to Kill Ya,http://www.fightmetric.com/fighter-details/6e62bb64f7cc5026
Bobby Voelker_Vicious,http://www.fightmetric.com/fighter-details/fb8a3025ae722e64
Jared Rollins_J-Roc,http://www.fightmetric.com/fighter-details/c4b6099f0d25f75e
Bobby Stack_,http://www.fightmetric.com/fighter-details/6436029b50a9c255
Marlon Sims_,http://www.fightmetric.com/fighter-details/9eedac48b497de5a
Justin Willis_Big Pretty,http://www.fightmetric.com/fighter-details/ce1e867808ef5fce
Jorge Masvidal_Gamebred,http://www.fightmetric.com/fighter-details/47b9e0e7703a4868
Brad Gumm_,http://www.fightmetric.com/fighter-details/4d74641fac830182
Chris Camozzi_,http://www.fightmetric.com/fighter-details/6c2030e0a143a94b
Nikk Covert_The Brick,http://www.fightmetric.com/fighter-details/400c7b43c86d27d3
Brett Rogers_The Grim,http://www.fightmetric.com/fighter-details/9141bb39310773c7
Nik Lentz_The Carny,http://www.fightmetric.com/fighter-details/6fb1ba67bef41b37
Jamie Pickett_,http://www.fightmetric.com/fighter-details/830f60497fab345a
Rodrigo Gracie_,http://www.fightmetric.com/fighter-details/36877f0e62b25b96
Doug Evans_,http://www.fightmetric.com/fighter-details/d3de4a24f7eefac8
Houston Dorr_,http://www.fightmetric.com/fighter-details/312f47c3d2f83ffa
Greg Stott_Ranger,http://www.fightmetric.com/fighter-details/91181b29be041f1c
John Dixson_Big John,http://www.fightmetric.com/fighter-details/ad4e9055bf8cd04d
Shungo Oyama_,http://www.fightmetric.com/fighter-details/47b7e4e60813b7b2
Matt Ramirez_The Machine,http://www.fightmetric.com/fighter-details/96c05ba5ab9eccaf
Arlene Blencowe_Angerfist,http://www.fightmetric.com/fighter-details/35d6337320a4ae48
Tim Means_The Dirty Bird,http://www.fightmetric.com/fighter-details/4b47e71384a9522f
Tim Roman_,http://www.fightmetric.com/fighter-details/3b83fec860a45ca1
Blair Tugman_,http://www.fightmetric.com/fighter-details/63f8775391301891
Ketlen Vieira_Fenomeno,http://www.fightmetric.com/fighter-details/b9706f80d005036c
Jesse Ronson_The Body Snatcher,http://www.fightmetric.com/fighter-details/5580771f383e141f
Boston Salmon_Boom Boom,http://www.fightmetric.com/fighter-details/98e946879ba20c0f
Andy Enz_Lionheart,http://www.fightmetric.com/fighter-details/993d385f5a475375
Gina Mazany_Danger,http://www.fightmetric.com/fighter-details/016a8d958883167c
Emmanuel Sanchez_El Matador,http://www.fightmetric.com/fighter-details/243a336eaa2d2eb4
Brandon Michaels_,http://www.fightmetric.com/fighter-details/f5e4ce11afbdfb61
Josh Bryant_The Beast,http://www.fightmetric.com/fighter-details/01f022fa494188e2
Derrick Burnsed_,http://www.fightmetric.com/fighter-details/2213330f082f82d5
Kyle Sturgeon_,http://www.fightmetric.com/fighter-details/d30415ec5e8783cd
Harry Moskowitz_Dirty,http://www.fightmetric.com/fighter-details/4dc496aa0cfc0d95
Chris Wright_,http://www.fightmetric.com/fighter-details/7182146226dabe22
Dan Cramer_,http://www.fightmetric.com/fighter-details/480b702debcb5433
Sean Pierson_The Punisher,http://www.fightmetric.com/fighter-details/0d506315895efffc
Naoyuki Kotani_,http://www.fightmetric.com/fighter-details/bc8f6b42767e28df
Dakota Cochrane_,http://www.fightmetric.com/fighter-details/8fa7e0bc052185ce
Antonio Schembri_Nino,http://www.fightmetric.com/fighter-details/a3244e3238541482
Edgar Cardenas_Kitty Katt,http://www.fightmetric.com/fighter-details/99a86b134dccc166
Cleber Luciano_,http://www.fightmetric.com/fighter-details/9bdebbf2735d14c2
Nick Sperling_,http://www.fightmetric.com/fighter-details/7d68f3bec89e08ec
Edson Silva_Paredao,http://www.fightmetric.com/fighter-details/a1153013cb5f628f
Aurelijus Kerpe_,http://www.fightmetric.com/fighter-details/c1e4ae143cce7398
Randy Couture_The Natural,http://www.fightmetric.com/fighter-details/0aa92558424ced9e
Nathan Coy_Soulforce,http://www.fightmetric.com/fighter-details/15ec018d144710db
Steve Steinbeiss_The Hooligan,http://www.fightmetric.com/fighter-details/0b5b6876c2a4723f
Alexandre Barros_Baixinho,http://www.fightmetric.com/fighter-details/8fd1f27e86661ede
Michael Bravo_,http://www.fightmetric.com/fighter-details/dc63542668295c23
Dante Rivera_,http://www.fightmetric.com/fighter-details/288aaa8f82040e02
Sean Daugherty_,http://www.fightmetric.com/fighter-details/a683f9ddb70aa4bd
Jeremiah Riggs_,http://www.fightmetric.com/fighter-details/f1a9ad7485e5024a
Brad Tavares_,http://www.fightmetric.com/fighter-details/0c6d9ea8306c029e
Nick Rossborough_Leatherface,http://www.fightmetric.com/fighter-details/ff3a915256b899c0
Maiju Kujala_,http://www.fightmetric.com/fighter-details/4e77d070239699e2
Kazuki Tokudome_,http://www.fightmetric.com/fighter-details/c4af2feb4b58bc3b
Yoshihisa Yamamoto_,http://www.fightmetric.com/fighter-details/eed2b71d77d95416
Rodney Wallace_Shonuff the Master,http://www.fightmetric.com/fighter-details/b9415726dc3ec526
Alexandre Pantoja_The Cannibal,http://www.fightmetric.com/fighter-details/a0f0004aadf10b71
Lukasz Sajewski_Wookie,http://www.fightmetric.com/fighter-details/fb41432b622992a9
Ryan LaFlare_,http://www.fightmetric.com/fighter-details/4c7781da8c6cae93
Travis Johnson_,http://www.fightmetric.com/fighter-details/443835675e8fc6ca
Mu Bae Choi_,http://www.fightmetric.com/fighter-details/371a1c91b24dec2b
Misha Cirkunov_,http://www.fightmetric.com/fighter-details/67f272324a030d00
Luiz Dutra_Besouro,http://www.fightmetric.com/fighter-details/2153a7f8396a46cc
Kailin Curran_,http://www.fightmetric.com/fighter-details/05b43e0ead3df345
