Date,Open,High,Low,Close,Volume,Range,MA21,MA50,Engulf,Direction
11/9/1977,92.459999,93.269997,92.010002,92.980003,21330000,1.259995,92.35761833,94.56619942,0,U
11/10/1977,92.980003,95.099998,92.690002,94.709999,31980000,2.409996,92.389523,94.52499946,0,U
11/11/1977,95.099998,96.489998,95.099998,95.980003,35260000,1.39,92.50952319,94.50799948,0,D
11/14/1977,95.980003,96.379997,94.910004,95.32,23220000,1.469993,92.59333281,94.46539954,0,U
11/15/1977,95.32,96.470001,94.730003,95.93,27740000,1.739998,92.71047562,94.42979956,1,D
11/16/1977,95.93,96.470001,95.059998,95.449997,24950000,1.410003,92.80523743,94.37859946,0,D
11/17/1977,95.449997,95.879997,94.589996,95.160004,25110000,1.290001,92.93761871,94.33619956,0,U
11/18/1977,95.160004,95.879997,94.699997,95.330002,23930000,1.18,93.06428557,94.31539954,0,D
11/21/1977,95.330002,95.769997,94.589996,95.25,20110000,1.180001,93.20380938,94.29979956,0,U
11/22/1977,95.25,96.519997,95.050003,96.089996,28600000,1.469994,93.41619029,94.29979956,0,U
11/23/1977,96.089996,96.940002,95.599998,96.489998,29150000,1.340004,93.67761876,94.29859946,0,U
11/25/1977,96.489998,97.110001,95.860001,96.690002,17910000,1.25,93.89619038,94.29639944,0,D
11/28/1977,96.690002,96.980003,95.669998,96.040001,21570000,1.310005,94.0723811,94.2875994,0,D
11/29/1977,96.040001,96.089996,94.279999,94.550003,22950000,1.809997,94.16476214,94.2615995,0,U
11/30/1977,94.550003,95.169998,93.779999,94.830002,22670000,1.389999,94.28333386,94.24039956,0,D
12/1/1977,94.830002,95.449997,94.230003,94.690002,24220000,1.219994,94.44238167,94.23219964,0,D
12/2/1977,94.690002,95.25,94.080002,94.669998,21160000,1.169998,94.63095305,94.22379968,0,D
12/5/1977,94.669998,95.010002,93.910004,94.269997,19160000,1.099998,94.79809567,94.2083996,0,D
12/6/1977,94.089996,94.089996,92.440002,92.830002,23770000,1.649994,94.85761948,94.1573997,0,D
12/7/1977,92.830002,93.389999,92.150002,92.779999,21050000,1.239997,94.88095271,94.10819972,0,U
12/8/1977,92.779999,93.760002,92.510002,92.959999,20400000,1.25,94.90476224,94.06119974,0,U
12/9/1977,92.959999,94.110001,92.769997,93.650002,19210000,1.340004,94.93666695,94.01719982,0,D
12/12/1977,93.650002,94.290001,93.18,93.629997,18180000,1.110001,94.88523829,93.95919978,0,D
12/13/1977,93.629997,94.040001,92.900002,93.559998,19190000,1.139999,94.76999995,93.89559978,0,U
12/14/1977,93.559998,94.260002,92.940002,94.029999,22110000,1.32,94.70857133,93.85559978,0,D
12/15/1977,94.029999,94.419998,93.230003,93.550003,21610000,1.189995,94.59523814,93.81299984,0,D
12/16/1977,93.550003,94.040001,92.93,93.400002,20270000,1.110001,94.49761933,93.75999982,0,D
12/19/1977,93.400002,93.709999,92.419998,92.690002,21150000,1.290001,94.38000019,93.69439984,0,D
12/20/1977,92.690002,93,91.760002,92.5,23250000,1.239998,94.24523819,93.62939984,0,U
12/21/1977,92.5,93.580002,92.199997,93.050003,24510000,1.380005,94.14047643,93.5917999,0,U
12/22/1977,93.050003,94.370003,93.050003,93.800003,28100000,1.32,94.03142914,93.58699994,0,U
12/23/1977,93.800003,94.989998,93.75,94.690002,20080000,1.239998,93.94571505,93.6116,0,D
12/27/1977,94.690002,95.209999,94.089996,94.690002,16750000,1.120003,93.85047695,93.63420008,0,U
12/28/1977,94.690002,95.199997,93.989998,94.75,19630000,1.209999,93.78904833,93.65980006,0,U
12/29/1977,94.75,95.43,94.099998,94.940002,23610000,1.330002,93.80761971,93.68940012,0,U
12/30/1977,94.940002,95.669998,94.440002,95.099998,23560000,1.229996,93.82047667,93.74380014,0,D
1/3/1978,95.099998,95.150002,93.489998,93.82,17720000,1.660004,93.779048,93.76680018,0,D
1/4/1978,93.82,94.099998,92.57,93.519997,24090000,1.529998,93.72428605,93.79080012,0,D
1/5/1978,93.519997,94.529999,92.510002,92.739998,23570000,2.019997,93.65142895,93.81300014,1,D
1/6/1978,92.660004,92.660004,91.050003,91.620003,26150000,1.610001,93.59380995,93.8254002,0,D
1/9/1978,91.480003,91.480003,89.970001,90.639999,27990000,1.510002,93.49190519,93.79620022,0,D
1/10/1978,90.639999,91.290001,89.720001,90.169998,25180000,1.57,93.359048,93.75280026,0,D
1/11/1978,90.169998,90.699997,89.230003,89.739998,22880000,1.469994,93.17285733,93.6954002,0,U
1/12/1978,89.739998,90.599998,89.25,89.82,22730000,1.349998,92.9914289,93.64500028,0,D
1/13/1978,89.82,90.470001,89.260002,89.690002,18010000,1.209999,92.80714338,93.61180036,0,D
1/16/1978,89.690002,90.110001,88.879997,89.43,18760000,1.230004,92.58809581,93.58620038,0,U
1/17/1978,89.43,90.309998,89.050003,89.879997,19360000,1.259995,92.41333362,93.56860028,0,U
1/18/1978,89.879997,90.860001,89.589996,90.559998,21390000,1.270005,92.27809533,93.5482002,0,D
1/19/1978,90.559998,91.040001,89.739998,90.089996,21500000,1.300003,92.15428552,93.5042001,0,D
1/20/1978,90.089996,90.269997,89.410004,89.889999,7580000,0.859993,92.02999976,93.4528001,0,D
1/23/1978,89.889999,90.080002,88.809998,89.239998,19380000,1.270004,91.84857095,93.378,0,U
1/24/1978,89.239998,89.800003,88.669998,89.25,18690000,1.130005,91.63190414,93.26880002,0,U
1/25/1978,89.25,89.940002,88.830002,89.389999,18690000,1.11,91.37952305,93.13699994,0,D
1/26/1978,89.389999,89.790001,88.309998,88.580002,19600000,1.480003,91.08857067,93.00219998,0,D
1/27/1978,88.580002,89.099998,88.019997,88.580002,17600000,1.080001,90.79476124,92.85520002,0,U
1/30/1978,88.580002,89.669998,88.260002,89.339996,17400000,1.409996,90.52809429,92.733,0,D
1/31/1978,89.339996,89.919998,88.610001,89.25,19870000,1.309997,90.24952295,92.61479992,0,U
2/1/1978,89.25,90.239998,88.82,89.93,22240000,1.419998,90.06428486,92.50679988,0,U
2/2/1978,89.93,90.910004,89.540001,90.129997,23050000,1.370003,89.90285629,92.40439982,0,D
2/3/1978,90.129997,90.32,89.190002,89.620003,19400000,1.129998,89.7542851,92.27499996,0,D
2/6/1978,89.620003,89.849998,88.949997,89.5,11630000,0.900001,89.65333257,92.1352,0,U
2/7/1978,89.5,90.529999,89.379997,90.330002,14730000,1.150002,89.63857081,92.008,0,U
2/8/1978,90.330002,91.32,90.089996,90.830002,21300000,1.230004,89.66999957,91.90380002,0,D
2/9/1978,90.830002,90.959999,89.839996,90.300003,17940000,1.120003,89.69666648,91.81880002,0,D
2/10/1978,90.300003,90.690002,89.559998,90.080002,19480000,1.130004,89.70904752,91.72380002,0,D
2/13/1978,90.080002,90.300003,89.379997,89.860001,16810000,0.920006,89.71714271,91.6272,0,D
2/14/1978,89.860001,89.889999,88.699997,89.040001,20470000,1.190002,89.69857133,91.51460006,0,D
2/15/1978,89.040001,89.400002,88.300003,88.830002,20170000,1.099999,89.64857157,91.40580016,0,D
2/16/1978,88.769997,88.769997,87.639999,88.080002,21570000,1.129998,89.53047652,91.31080016,0,D
2/17/1978,88.080002,88.699997,87.550003,87.959999,18500000,1.149994,89.4290481,91.21440016,0,D
2/21/1978,87.959999,88.190002,87.089996,87.589996,21890000,1.100006,89.31952414,91.1070001,0,D
2/22/1978,87.589996,88.150002,87.190002,87.559998,18450000,0.96,89.23952414,90.98520002,0,U
2/23/1978,87.559998,87.919998,86.830002,87.639999,18720000,1.089996,89.16285743,90.86540006,0,U
2/24/1978,87.660004,88.870003,87.660004,88.489998,22510000,1.209999,89.12000024,90.76400006,0,D
2/27/1978,88.489998,88.970001,87.489998,87.720001,19990000,1.480003,89.07904781,90.6378001,1,D
2/28/1978,87.720001,87.760002,86.580002,87.040001,19750000,1.18,89.00571443,90.50760006,0,U
3/1/1978,87.040001,87.629997,86.449997,87.190002,21010000,1.18,88.90333376,90.38340006,0,U
3/2/1978,87.190002,87.809998,86.690002,87.32,20280000,1.119996,88.811429,90.27600002,0,U
3/3/1978,87.32,87.980003,86.830002,87.449997,20120000,1.150001,88.69333362,90.17499996,0,D
3/6/1978,87.449997,87.519997,86.480003,86.900002,17230000,1.039994,88.53952433,90.05199994,0,U
3/7/1978,86.900002,87.629997,86.550003,87.360001,19900000,1.079994,88.43190519,89.9231999,0,U
3/8/1978,87.360001,88.080002,86.970001,87.839996,22030000,1.110001,88.35285738,89.78619978,0,U
3/9/1978,87.839996,88.489998,87.339996,87.889999,21820000,1.150002,88.23666676,89.65019972,0,U
3/10/1978,87.889999,89.25,87.82,88.879997,27090000,1.43,88.14380938,89.53279966,0,U
3/13/1978,88.879997,89.769997,88.480003,88.949997,24070000,1.289994,88.07952338,89.41299956,0,U
3/14/1978,88.949997,89.620003,88.209999,89.349998,24300000,1.410004,88.04476129,89.29799956,0,D
3/15/1978,89.349998,89.730003,88.519997,89.120003,23340000,1.210006,88.00952329,89.20399962,0,U
3/16/1978,89.120003,89.769997,88.580002,89.510002,25400000,1.189995,88.03190429,89.12379972,0,U
3/17/1978,89.510002,90.519997,89.169998,90.199997,28470000,1.349999,88.09714214,89.0729997,0,U
3/20/1978,90.199997,91.349998,90.099998,90.82,28360000,1.25,88.22761824,89.05699964,0,D
3/21/1978,90.82,91.059998,89.5,89.790001,24410000,1.559998,88.31476119,89.03999968,0,D
3/22/1978,89.790001,90.07,88.989998,89.470001,21950000,1.080002,88.40428524,89.02599974,0,D
3/23/1978,89.470001,89.900002,88.830002,89.360001,21290000,1.07,88.48999967,89.0183998,0,D
3/27/1978,89.360001,89.5,88.510002,88.870003,18870000,0.989998,88.54857129,88.99939986,0,U
3/28/1978,88.870003,89.760002,88.470001,89.5,21600000,1.290001,88.59666662,88.99559982,1,U
3/29/1978,89.5,90.169998,89.139999,89.639999,25450000,1.029999,88.6880951,88.9997998,0,D
3/30/1978,89.639999,89.889999,88.970001,89.410004,20460000,0.919998,88.80095238,88.99039994,0,D
3/31/1978,89.410004,89.639999,88.68,89.209999,20130000,0.959999,88.89714271,88.96339996,0,D
4/3/1978,89.199997,89.199997,88.07,88.459999,20230000,1.129997,88.95142838,88.93080002,0,U
4/4/1978,88.459999,89.18,88.160004,88.860001,20130000,1.019996,89.01857143,88.91020006,0,U
4/5/1978,88.860001,89.910004,88.620003,89.639999,27260000,1.290001,89.14904748,88.91820008,0,U
4/6/1978,89.639999,90.459999,89.309998,89.790001,27360000,1.150001,89.26476176,88.9290001,0,U
4/7/1978,89.790001,90.589996,89.389999,90.169998,25160000,1.199997,89.37571424,88.94460008,0,U
4/10/1978,90.169998,90.879997,89.730003,90.489998,25740000,1.149994,89.49952371,88.9828,0,D
4/11/1978,90.489998,90.790001,89.769997,90.25,24300000,1.020004,89.56476195,89.01619996,0,D
4/12/1978,90.25,90.779999,89.650002,90.110001,26210000,1.129997,89.62000024,89.03160006,0,U
4/13/1978,90.110001,91.269997,89.82,90.980003,31580000,1.449997,89.69761952,89.06620012,0,U
4/14/1978,91.400002,93.309998,91.400002,92.919998,52280000,1.909996,89.87857167,89.12600008,0,U
4/17/1978,93.599998,95.889999,93.599998,94.449997,63510000,2.290001,90.11380952,89.21240008,0,D
4/18/1978,94.449997,94.720001,92.870003,93.43,38950000,1.849998,90.26761919,89.28860002,0,U
4/19/1978,93.43,94.480003,92.75,93.860001,35060000,1.730003,90.41238114,89.37580004,0,U
4/20/1978,93.970001,95.709999,93.970001,94.540001,43230000,1.739998,90.63857162,89.46000002,0,D
4/21/1978,94.540001,95.089996,93.709999,94.339996,31540000,1.379997,90.87047614,89.5301999,0,U
4/24/1978,94.339996,96,94.080002,95.769997,34510000,1.919998,91.17571405,89.63959978,0,U
4/25/1978,96.050003,97.910004,96.050003,96.639999,55800000,1.860001,91.54571386,89.77079972,0,U
4/26/1978,96.639999,97.75,95.959999,96.82,44430000,1.790001,91.89428529,89.9099997,0,D
4/27/1978,96.82,96.93,95.300003,95.860001,35470000,1.629997,92.19047586,90.0463997,0,U
4/28/1978,95.860001,97.099998,95.239998,96.830002,32850000,1.86,92.5438091,90.2063997,1,U
5/1/1978,96.830002,98.300003,96.410004,97.669998,37020000,1.889999,92.94666619,90.39819962,0,D
5/2/1978,97.669998,98.110001,96.440002,97.25,41400000,1.669999,93.36523767,90.58399964,0,D
5/3/1978,97.25,97.610001,95.839996,96.260002,37560000,1.770005,93.71761867,90.75739976,0,D
5/4/1978,96.260002,96.43,94.57,95.93,37520000,1.86,94.01714252,90.9247998,0,U
5/5/1978,95.93,97.440002,95.559998,96.529999,42680000,1.880004,94.33809481,91.1025998,0,D
5/8/1978,96.529999,97.5,95.82,96.190002,34680000,1.68,94.62476167,91.25659988,0,D
5/9/1978,96.190002,96.68,95.330002,95.900002,30860000,1.349998,94.8823809,91.4201999,0,U
5/10/1978,95.900002,96.690002,95.349998,95.919998,33330000,1.340004,95.15238081,91.59779984,0,U
5/11/1978,95.919998,97.470001,95.599998,97.199997,36630000,1.870003,95.48999967,91.79799974,0,U
5/12/1978,97.199997,98.889999,97.139999,98.07,46600000,1.75,95.82761857,92.01299974,0,U
5/15/1978,98.07,99.110001,97.400002,98.760002,33890000,1.709999,96.105714,92.23919984,0,U
5/16/1978,98.760002,100.160004,98.610001,99.349998,48170000,1.550003,96.33904738,92.48819976,0,U
5/17/1978,99.349998,100.32,98.629997,99.599998,45490000,1.690003,96.63285681,92.7329997,0,D
5/18/1978,99.599998,100.040001,98.190002,98.620003,42270000,1.849999,96.85952357,92.94859984,0,D
5/19/1978,98.620003,99.059998,97.419998,98.120003,34360000,1.64,97.02999986,93.15319992,0,U
5/22/1978,98.120003,99.43,97.650002,99.089996,28680000,1.779998,97.25619033,93.3573999,0,D
5/23/1978,99.089996,99.169998,97.529999,98.050003,33230000,1.639999,97.36476205,93.53940002,0,D
5/24/1978,97.739998,97.739998,96.269997,97.080002,31450000,1.470001,97.38571457,93.6940001,0,D
5/25/1978,97.080002,97.800003,96.300003,96.800003,28410000,1.5,97.38476233,93.8476001,0,D
5/26/1978,96.800003,97.139999,96.010002,96.580002,21410000,1.129997,97.4190481,93.9890001,0,U
5/30/1978,96.580002,97.230003,95.949997,96.860001,21040000,1.280006,97.42047662,94.12220018,1,U
5/31/1978,96.860001,97.970001,96.5,97.239998,29070000,1.470001,97.40000043,94.25060014,0,U
6/1/1978,97.239998,97.949997,96.629997,97.349998,28750000,1.32,97.40476224,94.40180008,0,U
6/2/1978,97.349998,98.519997,97.010002,98.139999,31860000,1.509995,97.4942859,94.57520004,0,U
6/5/1978,98.139999,100.269997,97.970001,99.949997,39580000,2.299996,97.68571433,94.78699996,0,U
6/6/1978,99.949997,101.839996,99.900002,100.32,51970000,1.939994,97.86619057,95.0159999,0,D
6/7/1978,100.32,100.809998,99.360001,100.120003,33060000,1.449997,98.05333348,95.22839996,0,U
6/8/1978,100.120003,101.209999,99.550003,100.209999,39380000,1.659996,98.25857143,95.43979996,0,D
6/9/1978,100.209999,100.709999,99.300003,99.93,32470000,1.409996,98.4495239,95.65019988,0,D
6/12/1978,99.93,100.599998,99.160004,99.550003,24440000,1.439994,98.56142895,95.85699996,0,U
6/13/1978,99.550003,99.980003,98.43,99.57,30760000,1.550003,98.63285752,96.07919998,0,D
6/14/1978,99.57,100.68,98.889999,99.480003,37290000,1.790001,98.66714329,96.29160002,0,D
6/15/1978,99.480003,99.540001,97.970001,98.339996,29280000,1.57,98.61904795,96.46559996,0,D
6/16/1978,98.339996,98.589996,97.099998,97.419998,27690000,1.489998,98.51523843,96.6181999,0,U
6/19/1978,97.419998,97.940002,96.529999,97.489998,25500000,1.410003,98.46142867,96.7645999,0,D
6/20/1978,97.489998,97.779999,96.150002,96.510002,27920000,1.629997,98.38476195,96.88499998,0,D
6/21/1978,96.510002,96.739998,95.419998,96.010002,29100000,1.32,98.23809557,97.00020002,0,U
6/22/1978,96.010002,96.760002,95.519997,96.239998,27160000,1.240005,98.15190486,97.12279996,0,D
6/23/1978,96.239998,96.980003,95.489998,95.849998,28530000,1.490005,98.09333324,97.22019986,1,D
6/26/1978,95.849998,96.059998,94.309998,94.599998,29250000,1.75,97.9885711,97.25379986,0,U
6/27/1978,94.599998,95.480003,93.989998,94.980003,29280000,1.490005,97.91238067,97.26439998,0,U
6/28/1978,94.980003,95.790001,94.440002,95.400002,23260000,1.349999,97.8428569,97.30380002,0,U
6/29/1978,95.400002,96.260002,95,95.57,21660000,1.260002,97.76333319,97.338,0,D
6/30/1978,95.57,95.959999,94.870003,95.529999,18100000,1.089996,97.67666657,97.35779996,0,D
7/3/1978,95.529999,95.650002,94.620003,95.089996,11560000,1.029999,97.53142833,97.37279996,0,D
7/5/1978,95.089996,95.199997,93.779999,94.269997,23730000,1.419998,97.26095214,97.34279996,0,U
7/6/1978,94.269997,94.830002,93.589996,94.32,24990000,1.240006,96.97523786,97.29639998,0,U
7/7/1978,94.32,95.32,94.019997,94.889999,23480000,1.300003,96.72619005,97.25779996,0,U
7/10/1978,94.889999,95.669998,94.279999,95.269997,22470000,1.389999,96.49095186,97.24599988,0,U
7/11/1978,95.269997,96.489998,94.919998,95.93,27470000,1.57,96.30047567,97.22799984,0,U
7/12/1978,95.93,96.830002,95.5,96.239998,26640000,1.330002,96.14285638,97.19939984,0,U
7/13/1978,96.239998,96.660004,95.419998,96.25,23620000,1.240006,95.98476114,97.17939984,0,U
7/14/1978,96.25,97.879997,95.889999,97.580002,28370000,1.989998,95.8942849,97.20579984,0,U
7/17/1978,97.580002,98.839996,97.239998,97.779999,29180000,1.599998,95.86761838,97.24279982,0,D
7/18/1978,97.779999,97.980003,96.519997,96.870003,22860000,1.460006,95.84142814,97.2495999,0,U
7/19/1978,96.870003,98.410004,96.709999,98.120003,30850000,1.700005,95.87142838,97.28819992,0,D
7/20/1978,98.120003,99.18,97.489998,98.029999,33350000,1.690002,95.94380919,97.33079986,0,D
7/21/1978,98.029999,98.57,97.019997,97.75,26060000,1.550003,96.02666624,97.3673999,0,D
7/24/1978,97.75,98.129997,96.720001,97.720001,23280000,1.409996,96.09714257,97.37779998,0,U
7/25/1978,97.720001,98.730003,97.199997,98.440002,25400000,1.530006,96.2204761,97.38520002,0,U
7/26/1978,99.080002,99.080002,99.080002,99.080002,36830000,0,96.43380962,97.39160002,0,U
7/27/1978,99.080002,100.169998,98.599998,99.540001,33970000,1.57,96.65095238,97.39540008,1,U
7/28/1978,99.540001,100.510002,98.900002,100,33390000,1.61,96.8699999,97.40340012,0,U
7/31/1978,100,101.18,99.370003,100.68,33990000,1.809997,97.11333324,97.44460006,0,D
8/1/1978,100.68,101.459999,99.949997,100.660004,34810000,1.510002,97.35761919,97.49540008,0,U
8/2/1978,100.660004,103.209999,100.18,102.919998,47470000,3.029999,97.73047643,97.57200012,0,U
8/3/1978,102.919998,105.410004,102.82,103.510002,66370000,2.590004,98.17047667,97.6812001,0,U
8/4/1978,103.510002,104.669998,102.75,103.919998,37910000,1.919998,98.62761943,97.81800002,0,D
8/7/1978,103.919998,104.839996,103.029999,103.550003,33350000,1.809997,99.04000057,97.95300002,0,U
8/8/1978,103.550003,104.349998,102.599998,104.010002,34290000,1.75,99.45619129,98.10160002,0,U
8/9/1978,104.010002,105.720001,103.699997,104.5,48800000,2.020004,99.86428652,98.2544,0,D
8/10/1978,104.5,105.110001,103.099998,103.660004,39760000,2.010003,100.2176201,98.38280012,0,U
8/11/1978,103.660004,104.669998,102.849998,103.959999,33550000,1.82,100.584763,98.51500014,0,U
8/14/1978,103.959999,104.980003,103.400002,103.970001,32320000,1.580001,100.8890486,98.63160018,0,D
8/15/1978,103.970001,104.379997,102.860001,103.849998,29760000,1.519996,101.1780962,98.7096002,0,U
8/16/1978,103.849998,105.150002,103.410004,104.650002,36120000,1.739998,101.5485723,98.79620024,0,U
8/17/1978,104.650002,106.269997,104.339996,105.080002,45270000,1.930001,101.8800009,98.89540022,0,D
8/18/1978,105.080002,105.980003,104.230003,104.730003,34650000,1.75,102.1990487,98.9858003,0,D
8/21/1978,104.730003,105.199997,103.440002,103.889999,29440000,1.759995,102.4914296,99.06500028,0,U
8/22/1978,103.889999,104.790001,103.139999,104.309998,29620000,1.650002,102.805239,99.16020018,0,U
8/23/1978,104.309998,105.68,104.120003,104.910004,39630000,1.559997,103.1133343,99.26700026,0,U
8/24/1978,104.910004,105.860001,104.290001,105.080002,38500000,1.57,103.3990486,99.37900024,0,D
8/25/1978,105.080002,105.68,104.239998,104.900002,36190000,1.440002,103.6542867,99.51020036,0,D
8/28/1978,104.900002,105.139999,103.610001,103.959999,31760000,1.529998,103.8428581,99.64100038,0,D
8/29/1978,103.959999,104.339996,102.919998,103.389999,33780000,1.419998,103.9719057,99.7590004,0,U
8/30/1978,103.389999,104.260002,102.699997,103.5,37750000,1.560005,104.1071436,99.89880036,0,D
8/31/1978,103.5,104.050003,102.629997,103.290001,33850000,1.420006,104.1247628,100.0444003,0,U
9/1/1978,103.290001,104.269997,102.730003,103.68,35070000,1.539994,104.1328579,100.1932004,0,U
9/5/1978,103.68,104.830002,103.309998,104.489998,32170000,1.520004,104.1600008,100.3660004,0,U
9/6/1978,104.510002,106.190002,104.510002,105.379997,42600000,1.68,104.2471433,100.5816004,0,U
9/7/1978,105.379997,106.489998,104.760002,105.419998,40310000,1.729996,104.314286,100.7904003,0,U
9/8/1978,105.5,107.190002,105.5,106.790001,42170000,1.690002,104.4233337,101.0182002,0,U
9/11/1978,106.790001,108.050003,106.419998,106.980003,39670000,1.630005,104.5814289,101.2464003,0,U
9/12/1978,106.980003,107.480003,106.019997,106.989998,34400000,1.460006,104.7257145,101.4756003,0,D
9/13/1978,106.989998,107.849998,105.870003,106.339996,43340000,1.979995,104.8385714,101.7006003,1,D
9/14/1978,106.339996,106.620003,104.769997,105.099998,37400000,1.850006,104.8980952,101.9172003,0,D
9/15/1978,105.099998,105.120003,103.559998,104.120003,37290000,1.560005,104.8728572,102.1132004,0,D
9/18/1978,104.120003,105.029999,102.75,103.209999,35860000,2.279999,104.7838094,102.2796004,0,D
9/19/1978,103.209999,103.82,102.120003,102.529999,31660000,1.699997,104.6790473,102.4248004,0,D
9/20/1978,102.529999,103.290001,101.279999,101.730003,35080000,2.010002,104.5761904,102.5408005,0,U
9/21/1978,101.730003,102.540001,100.660004,101.900002,33640000,1.879997,104.4614287,102.6540005,0,D
9/22/1978,101.900002,102.690002,101.129997,101.839996,27960000,1.560005,104.3152378,102.7658005,0,U
9/25/1978,101.839996,102.360001,101.050003,101.860001,20970000,1.309998,104.1619044,102.8514004,0,U
9/26/1978,101.860001,103.150002,101.580002,102.620003,26330000,1.57,104.053333,102.9482005,0,D
9/27/1978,102.620003,103.440002,101.330002,101.660004,28370000,2.11,103.9438095,103.0440005,1,U
9/28/1978,101.660004,102.379997,100.940002,101.959999,24390000,1.439995,103.8757142,103.1208005,0,U
9/29/1978,101.959999,103.080002,101.650002,102.540001,23610000,1.43,103.83,103.2110005,0,U
10/2/1978,102.540001,103.419998,102.129997,102.959999,18700000,1.290001,103.8142856,103.3152005,0,D
10/3/1978,102.959999,103.559998,102.18,102.599998,22540000,1.379998,103.762857,103.4128004,0,U
10/4/1978,102.599998,103.360001,101.760002,103.059998,25090000,1.599999,103.6947617,103.5052003,0,U
10/5/1978,103.059998,104.099998,102.540001,103.269997,27820000,1.559997,103.5942855,103.5890002,0,U
10/6/1978,103.269997,104.230003,102.82,103.519997,27380000,1.410003,103.5038093,103.6686002,0,U
10/9/1978,103.519997,104.889999,103.309998,104.589996,19720000,1.580001,103.3990471,103.7604001,0,D
10/10/1978,104.589996,105.360001,103.900002,104.459999,25470000,1.459999,103.279047,103.8360001,0,U
10/11/1978,104.459999,105.639999,103.800003,105.389999,21740000,1.839996,103.2028565,103.9306,1,D
10/12/1978,105.389999,106.230003,104.419998,104.879997,30170000,1.810005,103.1333328,103.9697999,0,D
10/13/1978,104.879997,105.339996,104.07,104.660004,21920000,1.269996,103.1123807,103.9928,0,D
10/16/1978,104.629997,104.629997,102.43,102.610001,24600000,2.199997,103.0404758,103.9666,0,D
10/17/1978,102.349998,102.349998,100.470001,101.260002,37870000,1.879997,102.9476188,103.9208,0,D
10/18/1978,101.260002,101.760002,99.889999,100.489998,32940000,1.870003,102.8504759,103.8503999,0,D
10/19/1978,100.489998,101.029999,99.040001,99.330002,31810000,1.989998,102.7361901,103.747,0,D
10/20/1978,99.260002,99.260002,97.120003,97.949997,43670000,2.139999,102.5480947,103.6327998,0,U
10/23/1978,97.949997,98.839996,96.629997,98.18,36090000,2.209999,102.3738091,103.5171999,0,D
10/24/1978,98.18,98.949997,97.129997,97.489998,28880000,1.82,102.1657138,103.3875998,0,D
10/25/1978,97.489998,98.559998,96.330002,97.309998,31380000,2.229996,101.9128564,103.2567998,0,D
10/26/1978,97.309998,97.709999,95.589996,96.029999,31990000,2.120003,101.6447609,103.0843997,0,D
10/27/1978,96.029999,96.620003,94.300003,94.589996,40360000,2.32,101.2938084,102.8745996,0,U
10/30/1978,94.589996,95.489998,91.650002,95.059998,59480000,3.839996,100.9376178,102.6811995,0,D
10/31/1978,95.059998,95.800003,92.720001,93.150002,42720000,3.080002,100.470475,102.4663996,0,U
11/1/1978,94.129997,97.410004,94.129997,96.849998,50450000,3.280007,100.1966655,102.3171996,0,D
11/2/1978,96.849998,97.309998,94.839996,95.610001,41030000,2.470002,99.84190376,102.1311995,0,U
11/3/1978,95.610001,96.980003,94.779999,96.18,25990000,2.200004,99.50428486,101.9531995,0,D
11/6/1978,96.18,96.489998,94.839996,95.190002,20450000,1.650002,99.10761843,101.7589995,0,D
11/7/1978,94.75,94.75,93.139999,93.849998,25320000,1.610001,98.59618995,101.5567995,0,U
11/8/1978,93.849998,94.739998,92.889999,94.449997,23560000,1.849999,98.11952319,101.3779994,0,D
11/9/1978,94.449997,95.5,93.809998,94.419998,23320000,1.690002,97.59714219,101.1963994,0,U
11/10/1978,94.419998,95.389999,93.940002,94.769997,16750000,1.449997,97.11571362,101.0259993,0,D
11/13/1978,94.769997,94.900002,92.959999,93.129997,20960000,1.940003,96.56666567,100.8149992,0,D
11/14/1978,93.129997,93.529999,91.769997,92.489998,30610000,1.760002,96.08476076,100.5749992,0,U
11/15/1978,92.489998,94,92.290001,92.709999,26280000,1.709999,95.67761776,100.3215993,0,U
11/16/1978,92.709999,94.080002,92.589996,93.709999,21340000,1.490006,95.35476067,100.0873993,0,U
11/17/1978,93.709999,95.029999,93.589996,94.419998,25170000,1.440003,95.12095095,99.83999924,0,U
11/20/1978,94.419998,95.860001,94.290001,95.25,24440000,1.57,94.99237967,99.60539918,0,D
11/21/1978,95.25,95.830002,94.489998,95.010002,20750000,1.340004,94.84142738,99.36579926,0,U
11/22/1978,95.010002,95.910004,94.540001,95.480003,20010000,1.370003,94.74571333,99.1485994,0,U
11/24/1978,95.480003,96.169998,94.980003,95.790001,14590000,1.189995,94.67333252,98.96239946,0,U
11/27/1978,95.790001,96.519997,95.169998,95.989998,19790000,1.349999,94.67142771,98.79979936,0,D
11/28/1978,95.989998,96.510002,94.879997,95.150002,22740000,1.630005,94.69809467,98.63859942,0,D
11/29/1978,94.919998,94.919998,93.480003,93.75,21160000,1.439995,94.63571381,98.46299944,0,U
11/30/1978,93.75,94.940002,93.290001,94.699997,19900000,1.650001,94.7095231,98.32239932,1,U
12/1/1978,95.010002,96.690002,95.010002,96.279999,26830000,1.68,94.68238029,98.20999926,0,D
12/4/1978,96.279999,96.959999,95.370003,96.150002,22020000,1.589996,94.70809462,98.09619938,0,U
12/5/1978,96.150002,97.699997,95.879997,97.440002,25670000,1.82,94.76809471,98.0077994,0,U
12/6/1978,97.440002,98.580002,96.830002,97.489998,29680000,1.75,94.87761833,97.9051993,0,D
